time,xco2_ppm,xco2_ppm_error,xch4_ppm,xch4_ppm_error
2016-12-03,404.17972,0.6257247,1845.9565,0.0030869565
2016-12-04,403.78506,0.34253395,1842.6199,0.001321267
2016-12-05,406.19852,0.58283585,1856.7538,0.0029701493
2016-12-06,406.2531,3.61875,1861.625,0.01590625
2016-12-07,406.42868,0.50173914,1863.9043,0.0023826088
2016-12-08,406.90997,0.4191235,1863.8845,0.0020876494
2016-12-09,407.29306,1.0652778,1864.2639,0.005388889
2016-12-10,406.15762,0.55326086,1854.3805,0.0034130435
2016-12-11,,,,
2016-12-12,406.4,1.0166667,1860.1666,0.004833333
2016-12-13,406.2298,0.7923077,1858.2693,0.0039423076
2016-12-14,404.26303,0.5939394,1843.1394,0.0025333334
2016-12-15,,,,
2016-12-16,404.5128,0.5639535,1854.1279,0.0025697674
2016-12-17,404.39532,0.6828794,1845.9728,0.003225681
2016-12-18,404.15298,0.62561405,1842.8175,0.0030350878
2016-12-19,403.61444,0.35316902,1839.7429,0.0015633804
2016-12-20,403.22314,0.8855372,1834.5991,0.004173554
2016-12-21,,,,
2016-12-22,403.896,0.76,1834.76,0.00556
2016-12-23,,,,
2016-12-24,404.4492,0.954918,1838.7787,0.005672131
2016-12-25,405.31723,0.41982758,1850.6293,0.0021551724
2016-12-26,404.70667,0.7266667,1842.0,0.0036666668
2016-12-27,403.57648,0.46507353,1823.9854,0.0022095589
2016-12-28,403.31424,0.44671533,1826.7263,0.0020656935
2016-12-29,403.2436,0.6687204,1825.7299,0.0031848343
2016-12-30,,,,
2016-12-31,,,,
2017-01-01,405.2204,0.31700683,1842.17,0.00107483
2017-01-02,,,,
2017-01-03,,,,
2017-01-04,404.95334,0.61333334,1837.4667,0.0035333333
2017-01-05,,,,
2017-01-06,405.20737,0.43676472,1844.6814,0.002514706
2017-01-07,404.8,0.45,1844.6666,0.003
2017-01-08,403.99936,1.8031447,1828.151,0.0072893086
2017-01-09,,,,
2017-01-10,,,,
2017-01-11,405.15714,1.9499999,1853.3096,0.009166666
2017-01-12,405.68573,2.357143,1853.4286,0.011
2017-01-13,405.175,2.1625,1834.6875,0.009312499
2017-01-14,406.58237,0.5496324,1845.1213,0.0021580884
2017-01-15,408.63635,0.8090909,1860.1818,0.003909091
2017-01-16,406.70163,0.35869566,1848.0924,0.0020217393
2017-01-17,406.84183,0.35019922,1846.5498,0.0020278885
2017-01-18,408.1435,0.5173913,1851.7609,0.0024239132
2017-01-19,405.40936,2.075,1846.625,0.00996875
2017-01-20,,,,
2017-01-21,405.69882,0.42307693,1846.2604,0.0030118343
2017-01-22,,,,
2017-01-23,,,,
2017-01-24,406.29114,0.73185843,1832.177,0.003477876
2017-01-25,407.0476,1.2063493,1853.1428,0.0056031747
2017-01-26,407.46353,0.66389894,1851.9784,0.003231047
2017-01-27,407.15393,0.31877133,1844.8942,0.0010477817
2017-01-28,406.13834,0.31693292,1841.0128,0.001115016
2017-01-29,405.13504,0.31592357,1832.1083,0.0010987262
2017-01-30,405.3706,0.36163267,1828.3511,0.0013591837
2017-01-31,406.61197,0.3926641,1838.0155,0.0019382241
2017-02-01,407.47824,0.41243523,1847.2487,0.0024248706
2017-02-02,407.0207,2.7827587,1851.3103,0.015413793
2017-02-03,,,,
2017-02-04,407.28064,1.1354839,1851.0968,0.005483871
2017-02-05,405.95,1.25625,1843.5625,0.0064375
2017-02-06,,,,
2017-02-07,,,,
2017-02-08,,,,
2017-02-09,407.5202,0.72115386,1837.4904,0.0032884616
2017-02-10,405.37778,0.7888889,1828.2222,0.004
2017-02-11,,,,
2017-02-12,406.6825,0.32737643,1838.7186,0.0013498099
2017-02-13,407.0836,0.6015873,1838.0793,0.003068783
2017-02-14,407.7399,0.5580808,1849.207,0.0020606061
2017-02-15,406.96594,0.49690267,1841.7301,0.004088496
2017-02-16,406.96774,1.0048387,1831.7903,0.0065
2017-02-17,,,,
2017-02-18,406.7,1.5,1842.0,0.006
2017-02-19,,,,
2017-02-20,,,,
2017-02-21,,,,
2017-02-22,407.47827,2.4173913,1857.3914,0.013623188
2017-02-23,406.85336,0.36289755,1853.8445,0.001583039
2017-02-24,407.4329,0.30915254,1856.0645,0.0013559322
2017-02-25,408.09866,0.6624161,1861.1544,0.0041677854
2017-02-26,,,,
2017-02-27,,,,
2017-02-28,408.22675,0.63366336,1857.3168,0.003039604
2017-03-01,407.31964,0.34666666,1849.5186,0.0013851853
2017-03-02,406.59467,0.3159696,1840.1711,0.0014220533
2017-03-03,406.6344,0.36153847,1837.5565,0.0017737558
2017-03-04,407.0478,1.5811111,1845.6333,0.0065444447
2017-03-05,,,,
2017-03-06,407.71234,0.31930503,1842.1235,0.0013050194
2017-03-07,406.92667,0.36877194,1841.2596,0.0020807018
2017-03-08,406.75757,0.40719426,1835.5035,0.0019712232
2017-03-09,407.52823,0.3489796,1840.6837,0.0015170069
2017-03-10,408.8743,0.6853211,1850.7615,0.0033669726
2017-03-11,408.11688,0.32625002,1847.7875,0.0016500001
2017-03-12,407.57907,0.5875817,1844.5817,0.0029117647
2017-03-13,408.24918,0.47409835,1850.6033,0.0022295082
2017-03-14,407.4681,0.4262009,1839.3187,0.002279476
2017-03-15,406.8148,0.5684729,1831.798,0.0031083743
2017-03-16,408.30728,0.44503313,1844.0596,0.0023807948
2017-03-17,408.5278,0.50469315,1842.3862,0.0022202167
2017-03-18,408.12,0.9066667,1833.7333,0.004
2017-03-19,,,,
2017-03-20,,,,
2017-03-21,,,,
2017-03-22,,,,
2017-03-23,,,,
2017-03-24,,,,
2017-03-25,,,,
2017-03-26,,,,
2017-03-27,,,,
2017-03-28,,,,
2017-03-29,,,,
2017-03-30,,,,
2017-03-31,,,,
2017-04-01,,,,
2017-04-02,,,,
2017-04-03,,,,
2017-04-04,409.27106,0.306599,1851.9036,0.0010913706
2017-04-05,409.84912,0.3118467,1856.1951,0.0011498259
2017-04-06,409.35,0.6666667,1857.4215,0.0028235295
2017-04-07,408.94467,0.6928934,1841.2437,0.0031878173
2017-04-08,409.46243,0.68545455,1854.5454,0.0031939393
2017-04-09,408.84818,0.8463636,1849.8591,0.003918182
2017-04-10,409.7073,0.51803654,1854.6484,0.00216895
2017-04-11,410.3179,0.5402556,1851.5879,0.0029297124
2017-04-12,409.88754,0.4675737,1852.5986,0.0023446714
2017-04-13,408.78308,0.5123077,1846.2924,0.0024
2017-04-14,,,,
2017-04-15,,,,
2017-04-16,,,,
2017-04-17,,,,
2017-04-18,,,,
2017-04-19,410.94513,0.30353984,1873.3009,0.002
2017-04-20,410.94617,0.32049182,1870.2705,0.0012076503
2017-04-21,410.6315,0.30105042,1871.813,0.0010483194
2017-04-22,409.7079,0.30789474,1867.5,0.0014342106
2017-04-23,409.86563,0.431875,1848.6312,0.002025
2017-04-24,409.80197,0.904902,1846.2255,0.004294118
2017-04-25,409.3039,1.2757281,1843.6019,0.0062718447
2017-04-26,408.92545,0.73727274,1836.1637,0.004109091
2017-04-27,408.74243,0.58081394,1837.0756,0.0030697675
2017-04-28,409.30246,0.42972028,1850.0944,0.00206993
2017-04-29,409.4147,0.32275864,1851.2184,0.0011448276
2017-04-30,409.08405,0.30040902,1847.955,0.0010245399
2017-05-01,409.36407,0.3010267,1849.7885,0.0010574949
2017-05-02,410.04773,0.5048023,1853.6187,0.002262712
2017-05-03,409.7915,0.3808511,1845.8322,0.001496454
2017-05-04,409.9878,0.29271948,1848.4432,0.0010920771
2017-05-05,410.13977,0.4659091,1847.9716,0.0022954545
2017-05-06,409.65555,1.0055555,1837.1111,0.0051666666
2017-05-07,408.185,1.8149999,1827.925,0.0081
2017-05-08,409.63257,0.8187739,1839.3103,0.003954023
2017-05-09,409.29443,1.0388889,1846.6111,0.0053055556
2017-05-10,,,,
2017-05-11,409.77222,0.37247476,1852.0126,0.002007576
2017-05-12,410.17725,0.57291067,1848.8732,0.0029510087
2017-05-13,409.85223,0.5738889,1855.0416,0.0033305555
2017-05-14,409.55295,1.3371711,1856.6908,0.007013158
2017-05-15,409.23773,1.8641509,1847.9811,0.009773585
2017-05-16,,,,
2017-05-17,411.6,0.9,1862.5,0.0045
2017-05-18,410.72302,0.48321342,1859.6522,0.0024532375
2017-05-19,409.9723,0.33041668,1851.1937,0.0013062501
2017-05-20,409.35248,0.292562,1839.872,0.0010950414
2017-05-21,409.2264,0.3054054,1843.0042,0.0011060291
2017-05-22,409.89978,0.30399114,1842.6031,0.0010620843
2017-05-23,409.968,0.3071579,1840.9727,0.0010842106
2017-05-24,410.0162,1.8542254,1834.9789,0.008176057
2017-05-25,409.5,2.5671642,1834.1194,0.011970149
2017-05-26,409.4054,1.6243243,1829.4054,0.008891892
2017-05-27,409.23462,0.4,1840.9286,0.002
2017-05-28,409.1874,0.3320366,1843.7437,0.0013295196
2017-05-29,409.28687,0.4162896,1842.5702,0.0018959277
2017-05-30,409.821,0.54829544,1843.7784,0.002909091
2017-05-31,409.72058,0.8,1839.7941,0.004176471
2017-06-01,409.96762,0.6835227,1851.7443,0.004903409
2017-06-02,409.7282,0.60858893,1843.6932,0.0038957056
2017-06-03,410.63345,0.33149353,1841.2175,0.0013214287
2017-06-04,410.7132,0.39155674,1842.4353,0.0020237467
2017-06-05,410.12506,0.7408955,1840.2716,0.0042597014
2017-06-06,410.1299,0.6240876,1837.7153,0.0035036497
2017-06-07,410.04565,0.55608696,1837.3914,0.002752174
2017-06-08,409.7401,0.5494506,1838.1263,0.0028791209
2017-06-09,409.27423,0.4742268,1836.2474,0.0021030928
2017-06-10,,,,
2017-06-11,,,,
2017-06-12,,,,
2017-06-13,408.57358,0.3033445,1857.1572,0.0011638796
2017-06-14,408.25543,0.35742575,1852.3564,0.002089109
2017-06-15,409.35596,0.30324912,1848.2311,0.0010252708
2017-06-16,408.28265,0.35000002,1840.2551,0.0016734694
2017-06-17,,,,
2017-06-18,,,,
2017-06-19,,,,
2017-06-20,,,,
2017-06-21,,,,
2017-06-22,,,,
2017-06-23,409.76624,0.31168833,1832.7792,0.002
2017-06-24,,,,
2017-06-25,,,,
2017-06-26,410.44165,0.39166668,1835.0,0.0019166667
2017-06-27,407.625,0.3,1809.75,0.001
2017-06-28,408.9,0.4,1827.0,0.002
2017-06-29,409.59998,0.5,1841.0,0.002
2017-06-30,409.0,0.3,1837.4286,0.001
2017-07-01,408.76202,0.33863637,1846.711,0.0012727274
2017-07-02,407.39856,0.35000002,1844.25,0.0013250001
2017-07-03,408.11642,0.4849315,1838.0027,0.002241096
2017-07-04,408.96988,0.3323457,1827.7753,0.0013703704
2017-07-05,409.49524,1.2113096,1829.6072,0.004845238
2017-07-06,410.02243,1.4977186,1833.4259,0.007562738
2017-07-07,410.92307,0.4,1841.2307,0.002
2017-07-08,410.17603,0.6134986,1840.9697,0.002953168
2017-07-09,409.46344,0.754185,1841.6344,0.0032378854
2017-07-10,409.3762,0.37848103,1833.7924,0.0015822785
2017-07-11,409.11163,0.32500002,1832.3193,0.0017277228
2017-07-12,408.94925,0.32807884,1831.3226,0.0012438424
2017-07-13,408.8474,0.9003247,1829.2662,0.0041883118
2017-07-14,408.58752,0.4453581,1829.9761,0.0019734749
2017-07-15,409.06,0.9745455,1831.1854,0.0038581819
2017-07-16,408.77435,1.1014652,1834.9268,0.0042124544
2017-07-17,408.72742,0.44381723,1833.68,0.0016720431
2017-07-18,408.75946,0.34444445,1830.2133,0.0027897898
2017-07-19,,,,
2017-07-20,408.58737,0.31375465,1832.6803,0.0010892194
2017-07-21,408.289,0.33372366,1837.2998,0.0017868853
2017-07-22,407.76962,0.37594938,1829.3798,0.002
2017-07-23,,,,
2017-07-24,,,,
2017-07-25,,,,
2017-07-26,407.99963,0.3102837,1828.4752,0.0011737589
2017-07-27,407.583,0.60990566,1823.7594,0.0029764152
2017-07-28,408.05875,0.4383812,1827.2794,0.0019503917
2017-07-29,408.00952,0.36426514,1830.0,0.0017291068
2017-07-30,407.7064,0.44787234,1825.4255,0.0021595745
2017-07-31,408.60107,0.40469316,1847.0614,0.0020108304
2017-08-01,408.10196,1.1123153,1840.8817,0.004714286
2017-08-02,408.82068,1.2327586,1840.569,0.0040172418
2017-08-03,408.89655,0.54876846,1839.1724,0.0030098523
2017-08-04,408.07034,0.48094118,1842.3412,0.0022117647
2017-08-05,407.28992,0.35919395,1840.9169,0.0015188918
2017-08-06,407.1606,0.390676,1839.6573,0.002009324
2017-08-07,407.45847,0.49494505,1839.6022,0.0020989012
2017-08-08,407.242,0.49573562,1837.582,0.0021918977
2017-08-09,407.79776,0.36517313,1834.1569,0.0014887984
2017-08-10,407.51,0.33148938,1836.0383,0.0012617022
2017-08-11,407.06235,0.3349666,1834.6013,0.001336303
2017-08-12,407.08157,0.36950356,1833.4445,0.0019172578
2017-08-13,406.74838,0.34655964,1841.3303,0.0016972477
2017-08-14,406.23325,0.4005634,1847.8197,0.0020169015
2017-08-15,405.47354,0.8477941,1835.4854,0.005125
2017-08-16,405.30652,0.6979592,1846.2734,0.0041591837
2017-08-17,406.19675,0.33,1851.537,0.0013717392
2017-08-18,406.53986,0.32984412,1849.5679,0.0014832963
2017-08-19,406.35217,0.33005464,1848.7295,0.0012622952
2017-08-20,406.01953,0.4005831,1845.1632,0.002
2017-08-21,406.12646,0.3856041,1851.0205,0.0015244216
2017-08-22,405.96588,0.39535964,1845.5267,0.002
2017-08-23,406.12015,1.396838,1843.2964,0.006031621
2017-08-24,406.82788,0.8204748,1844.1365,0.0038249257
2017-08-25,406.75656,0.394,1841.9314,0.0020371429
2017-08-26,406.38272,0.33829787,1839.4043,0.0014601065
2017-08-27,406.01376,0.47577196,1838.8433,0.002
2017-08-28,406.59454,0.42756265,1836.2186,0.002045558
2017-08-29,406.6637,1.2025762,1841.1007,0.006601874
2017-08-30,407.10782,0.63703704,1850.2428,0.0036707819
2017-08-31,407.45337,1.255618,1858.4832,0.00597191
2017-09-01,405.6153,1.222388,1850.2277,0.0058544776
2017-09-02,406.3239,1.5039841,1847.2589,0.00649004
2017-09-03,405.0641,2.6077669,1845.4951,0.010135923
2017-09-04,405.1553,2.6478724,1839.3511,0.014361702
2017-09-05,405.1891,0.6781818,1855.88,0.0030072727
2017-09-06,404.63333,0.77692306,1844.1794,0.0030512821
2017-09-07,,,,
2017-09-08,,,,
2017-09-09,,,,
2017-09-10,,,,
2017-09-11,,,,
2017-09-12,,,,
2017-09-13,,,,
2017-09-14,,,,
2017-09-15,,,,
2017-09-16,,,,
2017-09-17,,,,
2017-09-18,,,,
2017-09-19,,,,
2017-09-20,,,,
2017-09-21,,,,
2017-09-22,,,,
2017-09-23,,,,
2017-09-24,,,,
2017-09-25,404.7071,0.51741934,1872.2838,0.0023161292
2017-09-26,405.42215,0.36715868,1870.5867,0.00198155
2017-09-27,404.99298,0.37092653,1869.9393,0.0020095848
2017-09-28,404.94727,0.40192926,1869.5466,0.0020160773
2017-09-29,405.6053,0.60726076,1869.7855,0.0029570959
2017-09-30,405.3944,0.47529882,1869.9363,0.0022749004
2017-10-01,405.41324,0.4401961,1866.6372,0.0021078433
2017-10-02,405.40573,1.1827751,1866.0095,0.006770335
2017-10-03,405.34863,1.8756757,1862.5405,0.010675675
2017-10-04,406.144,0.5327273,1873.1418,0.0024145455
2017-10-05,406.51993,0.40598008,1874.1661,0.0020199337
2017-10-06,405.98657,0.4966443,1865.9229,0.0023389263
2017-10-07,405.46762,0.41494662,1864.9894,0.002078292
2017-10-08,405.95663,0.41150442,1876.9602,0.002
2017-10-09,405.07114,0.37869418,1873.3368,0.0020446735
2017-10-10,405.37384,0.39257953,1870.2544,0.0019717314
2017-10-11,406.19174,0.942126,1866.3464,0.0048976378
2017-10-12,406.60873,0.4925,1873.4,0.0024416668
2017-10-13,407.17285,0.42615893,1877.861,0.002049669
2017-10-14,406.34567,0.4096667,1877.16,0.00206
2017-10-15,404.59387,0.42108843,1859.0135,0.0020408165
2017-10-16,404.5521,0.49375,1845.1459,0.0023125
2017-10-17,405.9297,0.45569107,1846.2155,0.0022113821
2017-10-18,407.48373,0.602381,1867.0555,0.0029960317
2017-10-19,408.28275,1.3142858,1878.0654,0.007416667
2017-10-20,407.35083,0.8691667,1872.4584,0.0040166667
2017-10-21,405.9834,0.43104693,1875.2997,0.0020902527
2017-10-22,405.1289,0.38993508,1867.1688,0.0016038961
2017-10-23,404.97842,0.3977778,1860.0,0.0017492065
2017-10-24,406.3345,0.39556962,1862.0759,0.0020727848
2017-10-25,405.57745,0.38395062,1855.5802,0.0019506174
2017-10-26,406.9405,0.4342679,1863.5514,0.00205919
2017-10-27,408.0479,0.4513986,1863.7483,0.002041958
2017-10-28,408.0513,0.42337662,1857.7142,0.0018798702
2017-10-29,408.81064,0.46203703,1863.7407,0.0020648148
2017-10-30,,,,
2017-10-31,,,,
2017-11-01,406.9724,0.94827586,1854.8966,0.0057931035
2017-11-02,,,,
2017-11-03,406.48636,1.8,1843.1818,0.009272727
2017-11-04,405.9947,0.5689394,1851.2689,0.003132576
2017-11-05,405.89862,2.3246574,1849.7397,0.011589041
2017-11-06,406.5697,1.2307693,1855.5962,0.0044615385
2017-11-07,407.99802,1.3328948,1853.4078,0.005269737
2017-11-08,406.815,0.5135,1850.27,0.002205
2017-11-09,406.66147,1.5614583,1855.3125,0.008166667
2017-11-10,406.8811,0.6677778,1852.9111,0.0034333335
2017-11-11,407.28326,1.0505977,1856.9761,0.0046135457
2017-11-12,408.6,1.4,1863.6666,0.006666667
2017-11-13,407.34848,0.96060604,1869.091,0.004909091
2017-11-14,408.7789,0.42327273,1880.1237,0.0020254545
2017-11-15,,,,
2017-11-16,407.1,1.4,1857.0,0.006
2017-11-17,407.22974,2.0072072,1859.4595,0.008360361
2017-11-18,,,,
2017-11-19,406.1863,0.66132075,1855.4623,0.0030518868
2017-11-20,407.86835,0.565,1848.1167,0.002425
2017-11-21,406.12875,0.49125,1838.3917,0.0021125001
2017-11-22,405.42868,0.34965035,1833.3007,0.0019755245
2017-11-23,405.63663,0.45868546,1836.0,0.002230047
2017-11-24,406.33588,0.46603054,1837.8206,0.0020610688
2017-11-25,406.9104,0.43154123,1844.7562,0.002032258
2017-11-26,,,,
2017-11-27,407.7145,1.048387,1861.4839,0.004532258
2017-11-28,407.03586,0.45454547,1857.0354,0.0020505053
2017-11-29,407.0534,0.7162896,1853.6335,0.0034389142
2017-11-30,406.57437,1.0666666,1844.4359,0.005461538
2017-12-01,407.9817,0.51502347,1862.0986,0.0021549296
2017-12-02,,,,
2017-12-03,,,,
2017-12-04,409.1625,0.5875,1868.75,0.0023750002
2017-12-05,407.01184,0.5018957,1854.0758,0.002
2017-12-06,408.0887,0.45367232,1860.1752,0.002062147
2017-12-07,407.54456,0.5148515,1861.802,0.0022326733
2017-12-08,,,,
2017-12-09,,,,
2017-12-10,,,,
2017-12-11,405.92407,1.0055555,1844.6482,0.004703704
2017-12-12,406.97742,0.45576036,1851.765,0.002073733
2017-12-13,407.51953,0.43190476,1850.8524,0.002004762
2017-12-14,,,,
2017-12-15,407.28366,0.50561225,1853.7704,0.0022193878
2017-12-16,410.44095,0.50401604,1867.759,0.0023975905
2017-12-17,406.91116,0.49375,1843.1295,0.0021875
2017-12-18,408.07217,0.71217394,1851.2435,0.0030347826
2017-12-19,408.32965,0.43193915,1855.2585,0.0020570343
2017-12-20,409.79852,1.3748147,1865.4222,0.0076074074
2017-12-21,409.0383,0.44349444,1862.1376,0.0020594797
2017-12-22,407.4235,0.5180328,1846.9453,0.0024043717
2017-12-23,407.3,1.7,1848.0,0.006
2017-12-24,406.9648,0.92098767,1844.9877,0.0045000003
2017-12-25,408.1711,0.6511111,1860.3334,0.0033555557
2017-12-26,410.296,0.944,1878.08,0.00464
2017-12-27,407.96228,0.45274726,1856.0513,0.0020989012
2017-12-28,411.0,0.6,1876.0,0.003
2017-12-29,,,,
2017-12-30,,,,
2017-12-31,,,,
2018-01-01,,,,
2018-01-02,,,,
2018-01-03,,,,
2018-01-04,,,,
2018-01-05,,,,
2018-01-06,,,,
2018-01-07,,,,
2018-01-08,,,,
2018-01-09,,,,
2018-01-10,,,,
2018-01-11,408.68008,0.67737556,1847.1041,0.0031312217
2018-01-12,411.03613,0.5605042,1862.4117,0.0024369748
2018-01-13,408.53537,0.45650408,1851.378,0.0020772358
2018-01-14,408.25494,0.5037037,1850.247,0.0022098767
2018-01-15,409.6739,0.74864864,1853.8379,0.0038198198
2018-01-16,411.34998,0.7,1859.5,0.0035
2018-01-17,409.23532,0.5167665,1845.515,0.0025389222
2018-01-18,410.72906,0.4901887,1853.3434,0.002328302
2018-01-19,413.8125,0.7125,1865.5,0.003375
2018-01-20,408.31775,0.8181467,1846.7336,0.0032046332
2018-01-21,409.24176,0.89235294,1852.8765,0.004382353
2018-01-22,408.82022,0.33770493,1850.6011,0.001169399
2018-01-23,,,,
2018-01-24,,,,
2018-01-25,,,,
2018-01-26,409.43515,0.4021978,1854.4121,0.0020219781
2018-01-27,408.71945,0.33928573,1847.1508,0.0017579366
2018-01-28,407.62344,0.4029304,1838.7472,0.001978022
2018-01-29,407.2194,0.34489796,1836.7551,0.0018265307
2018-01-30,408.85715,1.6857142,1840.0,0.008714286
2018-01-31,410.1395,0.31352314,1850.8541,0.0010427047
2018-02-01,409.59735,0.36704546,1847.9584,0.0015757576
2018-02-02,408.78445,0.3586667,1839.5244,0.0021422224
2018-02-03,410.5222,0.3192053,1854.9834,0.001384106
2018-02-04,410.14398,0.31958765,1857.653,0.001353952
2018-02-05,409.4522,0.32508475,1854.1526,0.0014067797
2018-02-06,410.69083,0.32868528,1862.5936,0.001243028
2018-02-07,410.3674,0.3608696,1858.3478,0.0016739131
2018-02-08,409.26575,0.46849316,1850.7534,0.0022191782
2018-02-09,408.6346,0.4,1845.1923,0.002
2018-02-10,409.87143,1.155102,1859.2245,0.0045306124
2018-02-11,409.8785,0.5188889,1865.4297,0.0024037038
2018-02-12,408.35593,2.3864408,1839.356,0.012372881
2018-02-13,408.31558,1.2811927,1845.3761,0.0054908255
2018-02-14,408.4434,0.84339625,1847.7548,0.0034716981
2018-02-15,410.28073,0.33122924,1871.7441,0.0012292359
2018-02-16,409.3106,0.33113554,1858.0256,0.0012344323
2018-02-17,409.58627,0.31214058,1864.4121,0.001118211
2018-02-18,410.00128,0.31387097,1862.3419,0.0011774194
2018-02-19,408.7468,0.51858974,1861.5641,0.0028333333
2018-02-20,409.70505,0.34747475,1866.0774,0.0014915826
2018-02-21,410.794,0.60479045,1865.8503,0.0028682635
2018-02-22,410.76154,0.67094016,1874.3077,0.0031111112
2018-02-23,409.2112,0.40627062,1860.2476,0.0015775578
2018-02-24,410.27396,0.30944628,1856.8306,0.0011205212
2018-02-25,410.39905,0.32064518,1860.2225,0.0012129033
2018-02-26,410.54776,0.5993127,1855.3436,0.0034776633
2018-02-27,409.36282,0.40100503,1838.613,0.0017336684
2018-02-28,410.37714,1.1845745,1859.1543,0.006143617
2018-03-01,410.14688,0.784689,1857.5598,0.0031578948
2018-03-02,409.72955,0.8363636,1854.7046,0.003659091
2018-03-03,409.2125,1.4375,1853.125,0.00625
2018-03-04,410.07028,0.40962344,1859.9874,0.002
2018-03-05,409.2687,0.35683453,1852.5107,0.0015215828
2018-03-06,409.54,0.525,1856.3,0.0022500001
2018-03-07,,,,
2018-03-08,414.034,0.63,1881.9667,0.00398
2018-03-09,410.8824,0.99886364,1862.466,0.0046420456
2018-03-10,411.15002,5.0,1849.0,0.021499999
2018-03-11,,,,
2018-03-12,,,,
2018-03-13,,,,
2018-03-14,,,,
2018-03-15,,,,
2018-03-16,,,,
2018-03-17,,,,
2018-03-18,,,,
2018-03-19,410.93683,0.5736842,1861.9474,0.0025263159
2018-03-20,,,,
2018-03-21,,,,
2018-03-22,,,,
2018-03-23,,,,
2018-03-24,,,,
2018-03-25,,,,
2018-03-26,,,,
2018-03-27,,,,
2018-03-28,,,,
2018-03-29,,,,
2018-03-30,,,,
2018-03-31,,,,
2018-04-01,,,,
2018-04-02,,,,
2018-04-03,412.5,0.7,1872.0,0.004
2018-04-04,412.9125,0.40625,1867.0454,0.0020113636
2018-04-05,413.26086,0.54596275,1871.3727,0.0024596273
2018-04-06,,,,
2018-04-07,,,,
2018-04-08,,,,
2018-04-09,,,,
2018-04-10,,,,
2018-04-11,,,,
2018-04-12,,,,
2018-04-13,,,,
2018-04-14,,,,
2018-04-15,,,,
2018-04-16,,,,
2018-04-17,,,,
2018-04-18,,,,
2018-04-19,,,,
2018-04-20,,,,
2018-04-21,,,,
2018-04-22,,,,
2018-04-23,,,,
2018-04-24,411.8572,0.64555556,1849.8,0.003188889
2018-04-25,411.5488,0.45201614,1848.6532,0.0022379034
2018-04-26,409.995,0.48875,1838.35,0.00205
2018-04-27,,,,
2018-04-28,,,,
2018-04-29,,,,
2018-04-30,,,,
2018-05-01,,,,
2018-05-02,,,,
2018-05-03,410.84473,0.62109095,1845.7709,0.003
2018-05-04,410.8936,0.45675057,1847.7986,0.0022860414
2018-05-05,410.99973,0.4176944,1847.4236,0.0020509383
2018-05-06,410.83334,1.65,1843.1666,0.008333334
2018-05-07,,,,
2018-05-08,,,,
2018-05-09,,,,
2018-05-10,,,,
2018-05-11,,,,
2018-05-12,,,,
2018-05-13,,,,
2018-05-14,,,,
2018-05-15,411.7,1.4063218,1855.2816,0.006902299
2018-05-16,411.75253,0.61313134,1848.9353,0.0030505052
2018-05-17,410.86606,1.9288372,1838.7441,0.010893024
2018-05-18,410.53333,2.1666667,1838.3334,0.012666667
2018-05-19,411.34784,0.7521739,1849.4783,0.0038695652
2018-05-20,411.41818,2.1818182,1851.2727,0.010181818
2018-05-21,,,,
2018-05-22,,,,
2018-05-23,412.03952,0.34186047,1860.6744,0.002
2018-05-24,411.6421,0.39298245,1856.807,0.002
2018-05-25,411.07596,1.1883721,1851.6976,0.005767442
2018-05-26,410.7612,1.3134328,1843.5223,0.0060895523
2018-05-27,410.73978,0.39392266,1841.7349,0.0019392266
2018-05-28,411.2966,0.40141243,1849.1102,0.002042373
2018-05-29,411.57318,0.752439,1849.9634,0.0044349595
2018-05-30,412.50626,2.35625,1849.5,0.014625
2018-05-31,411.03488,0.7023256,1851.6744,0.005
2018-06-01,411.3627,0.45387933,1852.4719,0.0026788793
2018-06-02,411.64026,0.3949367,1851.3342,0.0015468355
2018-06-03,411.69077,0.40275002,1850.11,0.0019175
2018-06-04,411.85144,0.5557143,1846.3334,0.0029190476
2018-06-05,411.55582,0.44508928,1848.1473,0.00221875
2018-06-06,411.15503,0.43057555,1846.536,0.0020647482
2018-06-07,410.68146,0.5682119,1856.5,0.0027483443
2018-06-08,411.4962,0.4411017,1860.731,0.0024427967
2018-06-09,411.52313,0.3940874,1852.7892,0.002
2018-06-10,411.13644,0.41574344,1850.5626,0.0020116619
2018-06-11,411.68628,0.5523256,1849.5745,0.0028209302
2018-06-12,411.94803,0.4110818,1848.1636,0.0020211083
2018-06-13,411.61,0.39941177,1843.5824,0.002
2018-06-14,411.2584,0.41734105,1836.9971,0.002031792
2018-06-15,410.96594,0.49166667,1838.2428,0.002152174
2018-06-16,410.96317,0.55789477,1838.6578,0.0030263157
2018-06-17,,,,
2018-06-18,409.1967,0.30994475,1856.4254,0.002
2018-06-19,409.41434,0.4035294,1843.8635,0.0020329412
2018-06-20,410.7308,0.4084746,1845.6638,0.0020084747
2018-06-21,410.7158,0.42310032,1839.2766,0.002006079
2018-06-22,410.941,0.44041917,1859.0688,0.0020658683
2018-06-23,409.7367,0.54136693,1861.2842,0.0022553958
2018-06-24,409.28162,0.64169616,1850.5406,0.00309894
2018-06-25,409.6486,0.48925233,1845.7804,0.002348131
2018-06-26,409.84912,0.4034843,1845.6202,0.0020069687
2018-06-27,410.10776,0.42155388,1845.6116,0.002027569
