,xco2_biascorrected,xco2_uncertainty
2009-05-01 11:22:37.751,393.5108,1.1185056
2009-05-01 11:22:42.212,389.00385,1.1946225
2009-05-01 11:22:46.669,387.8845,1.2258047
2009-05-01 11:23:00.049,389.83398,1.0464326
2009-05-01 11:23:04.507,391.552,1.0822566
2009-05-01 11:23:22.345,388.02042,0.97971046
2009-05-01 11:23:40.182,387.71646,0.9435513
2009-05-01 11:23:49.101,390.53174,0.9675024
2009-05-01 11:23:53.562,388.56287,0.9235759
2009-05-01 11:23:58.019,390.59497,0.96948427
2009-05-01 11:24:11.400,387.98557,1.1425046
2009-05-02 10:23:46.900,385.47162,0.90164447
2009-05-02 10:23:51.357,389.4493,0.85695916
2009-05-02 10:24:31.494,387.55777,0.9051934
2009-05-02 10:29:12.437,390.30255,1.0112392
2009-05-02 10:30:01.492,389.3093,0.97480786
2009-05-02 10:34:33.517,389.90997,0.924232
2009-05-02 10:38:07.570,382.00027,0.9566184
2009-05-02 10:38:12.032,384.3976,0.9293008
2009-05-02 10:38:29.869,382.6036,0.9484398
2009-05-02 10:39:01.083,382.6119,0.8540315
2009-05-02 10:39:05.545,384.39096,0.87272936
2009-05-02 10:39:10.003,382.92776,0.8465732
2009-05-02 10:39:45.678,387.58417,0.95652515
2009-05-02 10:39:50.140,385.94714,0.8548398
2009-05-04 11:21:42.765,387.4453,1.5403538
2009-05-04 11:22:22.906,390.21448,1.3319806
2009-05-04 11:22:31.824,390.33005,1.1861824
2009-05-04 11:22:36.278,387.53726,1.2448703
2009-05-04 11:23:07.499,388.9728,1.0593339
2009-05-04 11:23:52.094,387.70694,0.9260646
2009-05-04 11:24:14.385,389.76144,0.9354408
2009-05-04 11:24:23.303,388.41058,0.9295937
2009-05-04 11:24:27.769,388.44702,0.9011048
2009-05-04 11:24:36.688,388.13168,0.8819766
2009-05-04 11:24:58.979,391.4157,0.99550486
2009-05-04 11:25:03.444,387.24146,0.8678025
2009-05-17 10:28:18.279,395.3956,1.1514144
2009-05-17 10:28:22.693,393.68994,1.2082332
2009-05-17 10:28:27.107,394.32114,1.1499358
2009-05-17 10:28:31.521,389.74606,1.1662054
2009-05-17 10:28:35.935,391.4188,1.159494
2009-05-17 10:28:40.348,391.41907,1.1433296
2009-05-17 10:28:44.762,391.21436,1.075111
2009-05-17 10:28:49.176,390.82477,1.0798978
2009-05-17 10:28:53.590,390.5559,1.0779268
2009-05-17 10:28:58.003,390.17917,1.016464
2009-05-17 10:29:02.417,389.32007,1.0648435
2009-05-17 10:29:06.831,388.29175,1.0547577
2009-05-17 10:29:11.245,389.22318,1.1733246
2009-05-17 10:29:15.658,390.3389,1.1586589
2009-05-17 10:29:20.073,389.99924,1.1950239
2009-05-17 10:29:24.486,389.37527,1.3040154
2009-05-17 10:29:46.555,385.8722,1.1344839
2009-05-17 10:35:08.760,384.55322,0.958968
2009-05-17 10:35:13.174,384.31723,0.9591027
2009-05-17 10:35:17.588,384.6934,0.97465813
2009-05-17 10:35:35.242,382.296,0.9413452
2009-05-17 10:35:39.656,382.78845,0.95055634
2009-05-17 10:35:44.070,383.0332,0.95893973
2009-05-17 10:35:48.484,387.05954,0.95421004
2009-05-17 10:35:52.898,386.1249,0.9624278
2009-05-17 10:35:57.311,387.16098,0.967806
2009-05-17 10:36:14.967,382.5706,0.9514031
2009-05-17 10:37:16.760,390.991,1.0347193
2009-05-17 10:38:14.138,385.218,0.97798496
2009-05-17 10:38:18.552,384.0933,0.97866887
2009-05-17 10:38:22.965,383.3947,0.9823182
2009-05-17 10:38:27.380,383.28778,1.0316279
2009-05-17 10:38:31.793,383.0262,1.0346967
2009-05-17 10:38:36.207,382.54214,1.0492326
2009-05-17 10:38:40.620,383.61334,0.98367125
2009-05-17 10:38:45.035,384.2586,0.99169385
2009-05-17 10:38:49.448,384.24417,1.0025878
2009-05-17 11:53:02.942,385.79233,1.3904933
2009-05-17 11:53:07.355,384.27936,1.3441194
2009-05-17 11:53:11.769,384.4713,1.3599347
2009-05-17 11:53:29.425,387.031,1.4708431
2009-05-17 11:53:33.838,386.08643,1.4726778
2009-05-17 11:53:38.252,385.09546,1.4393252
2009-05-17 11:53:42.665,389.2806,1.2015395
2009-05-17 11:53:47.080,388.81772,1.1943226
2009-05-17 11:53:51.493,389.18655,1.1597285
2009-05-17 11:54:00.320,391.75604,1.4896374
2009-05-17 11:54:04.734,391.89743,1.4844913
2009-05-17 11:54:13.562,389.24344,1.1536106
2009-05-17 11:54:17.976,390.03354,1.1419549
2009-05-18 10:49:17.862,385.9688,1.2538208
2009-05-18 10:50:02.457,393.63516,1.1612537
2009-05-18 10:54:43.400,387.61505,0.9289268
2009-05-18 10:54:47.860,387.29166,0.89606833
2009-05-18 10:55:05.698,387.43417,0.9357598
2009-05-18 10:55:27.995,385.1213,0.8659053
2009-05-18 10:55:54.751,387.2085,0.89615244
2009-05-18 10:56:48.264,384.35428,2.0067232
2009-05-18 11:00:44.615,389.63715,1.0805438
2009-05-18 11:00:53.534,389.86005,1.0400157
2009-05-18 11:01:02.453,387.57074,1.007953
2009-05-18 11:01:29.209,388.01364,0.9864412
2009-05-18 11:01:33.668,388.70245,1.025393
2009-05-18 11:01:38.128,392.31223,1.1062244
2009-05-18 11:02:13.803,389.72504,1.0429665
2009-05-18 11:02:22.722,389.04727,1.0896786
2009-05-18 11:02:58.398,390.2625,1.1086434
2009-05-18 12:26:21.795,389.95804,1.2752367
2009-05-28 10:05:19.445,381.85483,0.9932172
2009-05-28 11:25:31.128,388.56555,0.93339825
2009-05-28 11:28:38.424,386.47763,0.84282035
2009-05-29 10:23:01.211,390.14124,0.8780622
2009-05-29 10:24:30.398,388.62033,0.8961603
2009-05-29 10:24:39.317,386.93582,0.8792269
2009-05-29 10:25:10.527,387.22498,0.8818014
2009-05-29 10:25:14.992,388.5325,0.8890583
2009-05-29 10:25:23.910,385.26965,0.96800196
2009-05-29 10:25:55.120,387.08057,0.9081194
2009-05-29 10:25:59.585,388.82428,1.0132402
2009-05-29 10:26:08.503,393.6495,1.178767
2009-05-29 10:26:39.713,391.53772,0.9871225
2009-05-29 10:35:48.215,382.0832,1.0451615
2009-05-29 10:36:10.507,384.99088,0.9270801
2009-05-29 10:36:19.425,385.01434,1.0606769
2009-05-29 10:36:32.808,386.2198,1.07095
2009-05-29 10:36:41.727,383.50815,0.92003757
2009-05-29 10:37:21.856,382.69513,0.94828004
2009-05-29 10:37:30.774,385.94525,0.9265487
2009-05-29 10:37:44.158,385.40784,0.9250298
2009-05-29 10:38:10.914,383.5894,0.9649697
2009-05-29 10:38:15.368,383.9165,0.9822335
2009-05-29 10:38:24.286,383.28735,0.91756886
2009-05-29 10:38:28.751,385.16263,1.0372847
2009-05-29 10:38:51.042,386.44574,0.966029
2009-05-29 10:38:55.507,384.464,0.891489
2009-05-29 10:38:59.961,383.8642,0.919569
2009-05-29 10:39:08.880,384.64484,0.89230585
2009-05-29 10:39:44.554,382.31616,0.92939407
2009-05-29 10:40:24.694,384.75308,1.0441096
2009-05-29 10:41:13.741,381.36404,1.1443299
2009-05-29 11:53:42.147,387.03064,1.259139
2009-05-29 11:53:46.601,389.5583,1.21807
2009-05-29 11:54:13.358,387.83157,1.1926501
2009-05-29 11:54:17.823,389.61856,1.1702309
2009-05-29 11:54:57.952,388.37033,0.9884794
2009-05-30 10:49:16.842,386.53156,1.2112724
2009-05-30 10:49:56.977,389.32553,1.1361811
2009-05-30 10:50:01.436,387.87674,1.010145
2009-05-30 10:50:37.112,388.8132,1.0410033
2009-05-30 10:50:41.571,389.63202,1.0201056
2009-05-30 10:50:50.489,385.2995,0.9790998
2009-05-30 10:54:46.840,378.53735,0.95382047
2009-05-30 10:54:55.759,385.04648,0.91662985
2009-05-30 10:55:00.218,386.4412,0.94696844
2009-05-30 10:55:22.515,385.19626,0.87369514
2009-05-30 10:55:26.974,388.31796,0.93810266
2009-05-30 10:55:31.434,381.63583,0.91720575
2009-05-30 10:55:40.353,387.24512,0.8701915
2009-05-30 10:55:49.271,384.92508,0.8820644
2009-05-30 10:56:07.110,388.465,1.4994863
2009-05-30 10:56:33.866,389.16055,1.3165063
2009-05-30 10:57:00.623,387.7729,0.97200567
2009-05-30 10:57:05.082,386.764,0.8784973
2009-05-30 10:57:31.838,390.05237,1.18873
2009-05-30 10:57:40.757,386.7966,0.8531749
2009-05-30 10:57:45.217,386.5866,0.9010445
2009-05-30 10:57:49.676,392.17642,0.9587277
2009-05-30 10:57:54.135,387.9696,1.0067908
2009-05-30 10:57:58.595,388.14432,0.9368267
2009-05-30 10:58:03.054,387.01678,0.8781728
2009-05-30 10:58:16.433,386.0219,0.8673688
2009-05-30 10:58:20.892,386.0343,0.8926218
2009-05-30 10:58:25.351,387.0308,0.9871908
2009-05-30 10:58:34.270,389.62576,0.93776405
2009-05-30 10:58:38.730,386.98828,0.85992503
2009-05-30 10:58:43.189,387.78595,0.8917881
2009-05-30 10:58:47.648,386.82877,0.8563857
2009-05-30 10:59:01.026,387.48486,0.8747272
2009-05-30 10:59:05.486,386.01254,0.87052715
2009-05-30 10:59:09.946,386.70413,0.8804911
2009-05-30 10:59:14.405,386.62805,1.0144547
2009-05-30 10:59:18.865,389.25067,1.0155832
2009-05-30 10:59:23.325,387.92136,0.88973176
2009-05-30 10:59:27.783,386.1505,0.8513106
2009-05-30 10:59:50.081,386.14413,0.93003243
2009-05-30 11:00:12.378,386.26257,0.93248713
2009-05-30 12:26:16.312,384.83344,1.1701247
2009-05-31 10:04:42.261,380.38272,1.0462753
2009-05-31 10:05:13.478,383.6408,1.1622078
2009-05-31 10:05:17.937,384.338,1.0080397
2009-05-31 10:06:02.531,386.9757,1.0132712
2009-05-31 10:06:47.126,385.28726,1.0005411
2009-05-31 10:06:56.045,385.32538,1.041443
2009-05-31 10:07:27.262,386.14474,0.9747426
2009-05-31 10:07:31.722,384.6359,0.92156225
2009-05-31 10:08:16.316,387.48605,1.0592804
2009-05-31 11:21:02.059,390.3061,1.3985114
2009-05-31 11:21:10.978,387.22195,1.1326982
2009-05-31 11:21:19.897,390.219,1.2486466
2009-05-31 11:21:24.356,388.2878,1.193462
2009-05-31 11:21:51.113,390.4191,1.1535566
2009-05-31 11:21:55.573,386.87964,1.2011725
2009-05-31 11:22:08.951,386.04883,1.1318711
2009-05-31 11:22:13.411,386.56662,1.1449381
2009-05-31 11:22:31.248,387.94647,1.1885732
2009-05-31 11:22:35.707,386.1995,1.0838251
2009-05-31 11:22:40.167,387.31766,0.9915142
2009-05-31 11:22:49.085,389.8257,1.0860636
2009-05-31 11:23:06.924,386.1817,0.9685556
2009-05-31 11:23:33.680,387.87305,1.0949392
2009-05-31 11:23:38.139,387.6677,0.9914215
2009-05-31 11:23:42.599,389.11172,0.9726109
2009-05-31 11:24:00.436,389.43546,1.0776293
2009-05-31 11:28:14.623,386.7443,0.8808745
2009-06-02 10:54:59.032,388.9697,0.93596035
2009-06-02 10:55:16.870,387.2965,0.87806255
2009-06-02 10:55:30.249,383.4324,0.8832465
2009-06-02 10:55:39.168,387.5595,0.8432652
2009-06-02 10:55:43.626,384.1076,0.8868259
2009-06-02 10:56:32.681,385.7837,1.2850697
2009-06-02 10:56:59.437,386.9887,0.9748147
2009-06-02 10:57:30.653,392.02402,1.2209846
2009-06-02 10:57:44.032,389.9193,0.9314966
2009-06-02 10:57:52.950,386.61655,1.098472
2009-06-02 10:57:57.410,386.87308,0.94947267
2009-06-02 10:58:01.870,386.9681,0.89269936
2009-06-02 10:58:15.247,385.78122,0.8760731
2009-06-02 10:58:19.708,388.55844,0.9672331
2009-06-02 10:58:24.166,389.26797,1.1328071
2009-06-02 10:58:37.545,388.87003,0.9957824
2009-06-02 10:58:42.004,386.98843,0.96772707
2009-06-02 10:58:46.464,385.7503,0.9100501
2009-06-02 10:58:59.841,388.16772,0.95655286
2009-06-02 10:59:04.301,387.81848,1.0130825
2009-06-03 10:03:43.195,382.04724,0.9268655
2009-06-03 10:03:47.653,384.69733,1.0531524
2009-06-03 10:03:56.572,382.24146,0.8939537
2009-06-03 10:04:01.032,384.9376,0.90069634
2009-06-03 10:04:23.328,384.68198,0.9166891
2009-06-03 10:04:27.789,386.01837,0.95761335
2009-06-03 10:04:32.248,384.84674,1.0673556
2009-06-03 10:04:41.166,382.5713,1.0775502
2009-06-03 10:04:45.627,385.278,0.9816555
2009-06-03 10:05:12.383,384.12814,1.1565467
2009-06-03 10:05:16.842,385.48358,0.99622923
2009-06-03 10:05:25.761,386.21518,1.0364379
2009-06-03 10:06:01.437,385.94995,0.9925515
2009-06-03 10:06:46.031,386.54276,0.99940753
2009-06-03 10:07:26.168,386.64954,0.98040575
2009-06-03 10:07:30.626,384.95132,0.91730297
2009-06-03 10:08:15.221,383.88562,1.0587845
2009-06-03 11:23:50.419,388.0346,0.981803
2009-06-04 10:34:39.956,383.90442,1.0604376
2009-06-04 10:35:42.388,384.08514,0.968267
2009-06-04 10:35:46.850,383.98444,0.9704857
2009-06-04 10:36:04.688,385.17633,0.99911016
2009-06-04 10:36:31.444,384.38654,0.9171672
2009-06-04 10:36:35.902,391.08456,0.9778494
2009-06-04 10:36:44.821,384.74588,0.95004785
2009-06-04 10:36:49.282,385.23206,1.0017382
2009-06-04 10:36:53.740,386.71646,1.121669
2009-06-04 10:37:11.579,386.02277,0.93439764
2009-06-04 10:37:16.040,383.8437,0.9979051
2009-06-04 10:37:20.498,385.92096,0.93877965
2009-06-04 10:37:29.416,384.5392,0.86690456
2009-06-04 10:37:33.877,385.64584,0.9317078
2009-06-04 10:37:56.173,384.55276,0.99537504
2009-06-04 10:38:00.634,386.13348,0.9370901
2009-06-04 10:38:40.768,382.0145,0.99621165
2009-06-04 10:38:45.229,385.81305,0.9524945
2009-06-04 10:38:49.687,387.0304,0.8627737
2009-06-04 10:38:58.606,385.2912,0.9085628
2009-06-04 10:39:29.824,384.48825,1.0206633
2009-06-04 10:39:34.282,384.26855,0.9212371
2009-06-04 10:39:43.201,384.8221,0.9832475
2009-06-04 10:40:14.419,385.04184,1.013013
2009-06-04 10:40:18.877,383.82962,1.0805275
2009-06-05 10:56:31.515,385.69492,1.4153036
2009-06-05 10:56:58.271,387.15643,0.9328007
2009-06-05 10:57:02.729,387.79437,0.8817564
2009-06-05 10:57:29.485,391.73734,1.2398368
2009-06-05 10:57:56.243,390.06277,0.94871104
2009-06-05 10:58:00.704,389.42197,0.938977
2009-06-05 10:58:14.080,388.99335,0.96000814
2009-06-05 10:58:18.541,388.5479,1.025074
2009-06-06 10:04:44.426,385.62946,0.9876893
2009-06-06 10:05:15.640,384.43408,0.99452305
2009-06-06 10:05:24.559,384.6227,1.0025026
2009-06-06 10:06:00.235,386.6313,0.98573315
2009-06-06 10:06:44.829,385.83475,0.99223524
2009-06-06 10:06:53.748,385.58945,1.0534611
2009-06-06 10:07:24.967,385.0144,0.9810501
2009-06-06 11:22:06.648,380.41003,1.349169
2009-06-06 11:22:28.947,384.4679,1.3943058
2009-06-06 11:25:05.024,384.1788,0.9980254
2009-06-06 11:25:22.862,386.3662,0.9590774
2009-06-06 11:28:12.320,388.64243,0.86092025
2009-06-07 10:24:53.947,390.50757,1.0939887
2009-06-07 10:24:58.405,388.23914,0.9644446
2009-06-07 10:30:41.785,384.91776,1.0546046
2009-06-07 10:32:46.649,388.3547,0.9990492
2009-06-07 10:32:55.568,387.25842,0.9707027
2009-06-07 10:33:44.619,387.74716,1.3481601
2009-06-07 10:34:02.457,384.63968,0.92900413
2009-06-07 10:34:06.920,385.11166,0.9021121
2009-06-07 10:34:11.376,385.26193,0.89169157
2009-06-07 10:34:29.214,385.31683,0.93789715
2009-06-07 10:34:33.676,385.20676,1.016242
2009-06-07 10:34:51.513,384.44385,0.9741501
2009-06-07 10:34:55.970,385.81076,0.97233546
2009-06-07 10:35:22.727,386.98392,1.1069653
2009-06-07 10:35:31.646,389.31863,0.9922599
2009-06-07 10:35:53.946,386.7245,0.90459365
2009-06-07 10:36:02.864,386.06064,1.0859355
2009-06-07 10:36:25.159,384.90262,0.9126525
2009-06-07 10:36:42.997,384.40103,0.98701054
2009-06-07 10:36:47.459,388.29855,1.05649
2009-06-07 10:37:05.297,390.93326,1.0076374
2009-06-07 10:37:09.753,385.91104,0.91101676
2009-06-07 10:37:23.134,384.37537,0.86802506
2009-06-07 10:37:27.591,385.6908,0.94971853
2009-06-07 10:37:49.891,383.932,0.99777156
2009-06-07 10:37:54.349,386.48505,0.9578172
2009-06-07 10:37:58.810,385.48465,0.897683
2009-06-07 10:38:07.729,383.48114,0.9406997
2009-06-07 10:38:34.486,382.41306,0.9703578
2009-06-07 10:38:38.943,385.02374,0.89259356
2009-06-07 10:38:43.405,385.33105,0.88490236
2009-06-07 10:38:52.324,384.71445,0.87378293
2009-06-07 10:39:23.537,384.63544,0.9061887
2009-06-08 10:52:20.504,383.85617,0.94961315
2009-06-08 10:52:24.959,384.58246,0.9622748
2009-06-08 10:52:33.877,385.3435,0.9417351
2009-06-08 10:52:38.342,385.07632,0.90655935
2009-06-08 10:52:42.796,383.04132,0.9589849
2009-06-08 10:53:09.553,383.10867,0.8838415
2009-06-08 10:53:31.855,386.07324,0.9242669
2009-06-08 10:54:03.066,387.51276,1.6942308
2009-06-08 10:54:07.530,387.7047,1.5177553
2009-06-08 10:54:29.823,386.4346,0.8838699
2009-06-08 10:54:34.287,386.5796,0.9309126
2009-06-08 10:54:38.742,387.0048,1.0598369
2009-06-08 10:54:47.661,384.17514,1.0756102
2009-06-08 10:54:52.125,386.86145,0.969173
2009-06-08 10:54:56.579,384.77588,0.928951
2009-06-08 10:55:01.043,383.02493,0.8765694
2009-06-08 10:55:18.881,385.443,0.82920355
2009-06-08 10:55:23.336,386.88806,0.85651666
2009-06-08 10:55:27.800,386.3019,0.8584362
2009-06-08 10:55:32.255,386.77664,0.86372817
2009-06-08 10:55:36.719,387.23944,0.86366343
2009-06-08 10:55:41.174,382.29193,0.8983023
2009-06-08 10:55:45.638,386.8851,0.8192825
2009-06-08 10:56:07.931,385.5461,1.3053874
2009-06-08 10:56:39.151,386.69083,0.8270811
2009-06-08 10:57:19.281,387.86102,0.93398863
2009-06-08 10:57:37.119,390.21823,1.2650214
2009-06-08 10:58:48.470,392.21234,1.1004635
2009-06-08 10:58:52.934,392.42798,1.0989932
2009-06-08 10:59:01.853,387.72864,0.9496842
2009-06-08 10:59:37.528,388.63586,1.0478346
2009-06-08 11:01:02.253,393.07816,1.1997744
2009-06-09 11:25:30.457,384.01926,0.97258407
2009-06-09 11:25:34.917,382.9557,0.91683483
2009-06-09 11:28:33.293,384.31528,0.8517559
2009-06-10 10:25:37.177,389.7631,1.0997847
2009-06-10 10:25:41.637,392.11423,0.9998196
2009-06-10 10:34:36.770,382.15253,1.0127894
2009-06-10 10:35:16.904,388.46805,0.95985866
2009-06-10 10:35:21.364,386.34744,1.0914414
2009-06-10 10:35:30.283,389.19458,0.9854765
2009-06-10 10:35:34.742,386.797,0.9702648
2009-06-10 10:36:01.499,386.30273,1.0871236
2009-06-10 10:36:46.094,386.19467,1.0393059
2009-06-10 10:38:10.823,391.0919,1.0063645
2009-06-10 11:52:39.095,386.47385,1.2733885
2009-06-11 10:51:38.961,387.6139,0.9842242
2009-06-11 10:51:43.421,385.17786,1.0004828
2009-06-11 10:53:30.448,386.66345,0.9584626
2009-06-11 10:54:37.339,384.72827,1.0589676
2009-06-11 10:54:55.177,381.07492,0.91737384
2009-06-11 10:56:06.527,385.8436,1.2631905
2009-06-11 10:57:04.500,385.35825,1.3136971
2009-06-11 10:57:17.878,387.31958,0.90265334
2009-06-11 10:57:26.797,387.24786,0.86116314
2009-06-11 10:57:35.715,389.42526,1.2265452
2009-06-11 10:57:49.094,387.68634,0.8547699
2009-06-11 10:57:53.554,385.9212,0.8741007
2009-06-11 10:57:58.013,388.29254,0.985597
2009-06-11 10:58:02.473,389.72644,0.97579163
2009-06-11 10:58:11.392,387.6248,0.9621986
2009-06-11 10:58:15.851,387.3889,0.8544839
2009-06-11 10:58:20.311,386.04633,0.826551
2009-06-11 10:58:33.689,384.96368,0.8572213
2009-06-11 10:58:38.148,386.3766,0.8715325
2009-06-11 10:58:42.608,387.8363,0.89947814
2009-06-11 10:58:47.067,391.07928,0.917829
2009-06-11 10:58:55.986,387.8629,0.870241
2009-06-11 10:59:00.446,386.22046,0.8558565
2009-06-11 10:59:04.905,385.6786,0.8561112
2009-06-11 10:59:22.742,386.4311,0.8700632
2009-06-11 10:59:27.202,387.26642,0.9335662
2009-06-11 10:59:31.661,389.15686,1.0727384
2009-06-11 10:59:45.040,387.1557,0.87634987
2009-06-11 11:00:07.336,387.56506,0.96968067
2009-06-11 11:00:11.797,387.91046,1.1985837
2009-06-11 11:00:25.175,390.90814,1.2632505
2009-06-12 10:04:55.099,385.71643,0.968106
2009-06-12 10:07:53.478,386.26398,1.0210949
2009-06-12 10:08:33.614,384.8671,1.0380682
2009-06-12 11:23:15.300,384.11008,1.1975197
2009-06-12 11:24:57.869,388.1081,0.96368366
2009-06-12 11:27:07.191,386.5191,0.96966696
2009-06-12 11:27:47.327,389.73254,0.9313067
2009-06-12 11:28:31.921,385.79565,0.8560257
2009-06-13 10:23:31.074,387.99,0.94392484
2009-06-13 10:24:15.668,390.23938,1.0309701
2009-06-13 10:24:51.343,387.6886,0.9431628
2009-06-13 10:24:55.802,386.8917,0.94076955
2009-06-13 10:25:00.263,385.46484,0.8901238
2009-06-13 10:25:04.721,386.31244,0.90779287
2009-06-13 10:25:35.938,388.32532,1.0781634
2009-06-13 10:25:40.397,388.11752,0.9397619
2009-06-13 10:34:04.316,384.6612,0.9045004
2009-06-13 10:34:44.450,385.36688,1.0473208
2009-06-13 10:35:20.124,385.3054,1.0867252
2009-06-13 10:35:29.043,387.3555,0.9879423
2009-06-13 10:35:33.504,386.1396,0.9631564
2009-06-13 10:35:37.963,387.61438,0.9355111
2009-06-13 10:36:00.262,385.26953,1.0853333
2009-06-13 10:37:56.207,385.1945,0.897128
2009-06-13 10:38:40.801,385.98312,0.9030578
2009-06-13 10:39:29.854,386.33606,0.92865413
2009-06-13 10:40:14.449,386.92853,0.99319816
2009-06-13 10:40:18.909,387.01495,1.0215164
2009-06-13 11:52:06.648,387.27548,1.0763737
2009-06-13 11:52:11.106,386.0808,1.0017904
2009-06-13 11:53:53.673,386.51752,1.2564244
2009-06-14 10:51:06.650,386.63522,1.049746
2009-06-14 10:54:05.027,388.93127,1.2960538
2009-06-14 10:56:50.026,384.2338,1.4492456
2009-06-14 10:57:16.781,384.64157,0.8676922
2009-06-14 10:57:21.242,386.0029,0.88171077
2009-06-14 10:57:25.701,386.1783,0.8161747
2009-06-14 10:57:30.161,391.12885,0.95238763
2009-06-14 10:57:34.620,388.76828,1.192743
2009-06-14 10:57:47.999,389.09937,0.8919884
2009-06-14 10:57:52.457,389.02768,0.8890817
2009-06-14 10:57:56.918,387.27893,0.97529227
2009-06-14 10:58:01.376,388.85364,0.93988734
2009-06-14 10:58:10.295,389.0598,1.0000545
2009-06-14 10:58:14.756,387.85458,0.85524863
2009-06-14 10:58:19.214,386.85916,0.8180984
2009-06-14 10:58:32.594,385.76447,0.85919297
2009-06-14 10:58:37.051,386.2751,0.8809808
2009-06-14 10:58:41.513,389.3931,0.91247165
2009-06-14 10:58:45.970,388.47546,0.96260077
2009-06-14 10:58:50.432,389.57028,1.101304
2009-06-14 10:58:54.889,387.3861,0.92622644
2009-06-14 10:58:59.350,387.30923,0.8926087
2009-06-14 10:59:03.808,387.68967,0.8949547
2009-06-14 10:59:21.646,386.83493,0.92050546
2009-06-14 10:59:26.107,390.26688,0.99675065
2009-06-14 10:59:30.564,391.28525,1.0029143
2009-06-14 10:59:43.945,386.9079,0.9205618
2009-06-14 11:00:06.241,387.73538,0.97625923
2009-06-14 11:00:10.701,388.22284,1.0195551
2009-06-14 11:00:24.078,389.08228,1.0443329
2009-06-14 11:00:28.539,388.2733,0.9306486
2009-06-14 11:00:50.835,387.00226,1.0337303
2009-06-14 11:01:08.673,387.89172,1.2227949
2009-06-14 11:01:44.348,392.0185,1.0955898
2009-06-15 10:04:00.556,385.48062,0.93733364
2009-06-15 10:04:54.069,385.37198,0.94437295
2009-06-15 10:05:29.745,384.95258,1.0766555
2009-06-15 11:27:06.158,387.01483,0.9648098
2009-06-15 11:27:46.296,386.0387,0.8764708
2009-06-15 11:28:30.890,386.26703,0.825764
2009-06-16 10:23:25.541,386.76352,0.9375278
2009-06-16 10:23:30.005,385.5424,0.93447995
2009-06-16 10:24:10.136,386.9618,0.91333586
2009-06-16 10:24:14.598,390.0362,1.045381
2009-06-16 10:24:50.274,389.76544,1.0861856
2009-06-16 10:24:54.730,388.17075,0.98288125
2009-06-16 10:24:59.193,390.5696,1.0022242
2009-06-16 10:25:03.649,387.8963,0.977124
2009-06-16 10:25:34.869,387.4172,1.0845017
2009-06-16 10:25:39.325,388.2057,0.9495838
2009-06-16 10:25:43.788,389.9112,1.0043203
2009-06-16 10:34:03.245,385.83557,0.8965019
2009-06-16 10:34:47.840,383.60492,0.96678597
2009-06-16 10:35:19.054,386.16235,1.0903018
2009-06-16 10:35:27.972,386.6481,0.9932213
2009-06-16 10:36:17.029,384.4165,0.9931085
2009-06-16 10:36:21.486,383.8054,0.90986824
2009-06-16 10:37:01.624,389.32318,0.99719846
2009-06-16 10:37:19.461,384.94733,0.8617611
2009-06-16 10:37:23.918,384.2746,0.9461655
2009-06-16 10:38:04.056,385.03998,0.9556869
2009-06-16 10:38:30.813,385.17343,0.98852855
2009-06-16 10:38:35.269,386.16162,0.90914696
2009-06-16 10:38:39.732,386.35004,0.8836476
2009-06-16 10:38:44.188,384.23685,0.91187406
2009-06-16 10:38:48.651,385.42905,0.89598995
2009-06-16 10:39:19.864,384.679,0.9248517
2009-06-16 10:39:24.326,385.0965,0.9868008
2009-06-16 10:39:28.783,382.94708,0.91236776
2009-06-17 10:54:03.914,386.5689,1.3324049
2009-06-17 10:54:35.126,387.10742,1.0610179
2009-06-17 10:54:44.045,387.23917,1.0063276
2009-06-17 10:55:15.266,386.11908,0.86755204
2009-06-17 10:55:19.721,387.37396,0.8628203
2009-06-17 10:55:24.184,388.22046,0.8596319
2009-06-17 10:55:28.640,387.71658,0.86055595
2009-06-17 10:55:33.103,389.6677,0.86273164
2009-06-17 10:55:59.860,385.5326,1.4750646
2009-06-17 10:56:04.315,386.86612,1.278477
2009-06-17 10:56:13.233,387.07153,1.2288399
2009-06-17 10:56:17.697,387.29575,0.92509764
2009-06-17 10:57:15.667,387.1286,0.8661277
2009-06-17 10:57:24.585,386.59122,0.8904515
2009-06-17 10:57:33.504,388.73477,1.2209951
2009-06-17 10:57:46.885,388.25235,0.9098846
2009-06-17 10:59:20.530,387.0339,0.96652484
2009-06-18 10:07:11.164,384.3482,0.9438886
2009-06-18 10:08:31.435,385.10638,1.0261117
2009-06-18 11:22:15.148,387.89307,1.2533193
2009-06-18 11:23:35.417,386.37827,1.0395502
2009-06-18 11:28:29.740,384.9525,0.84983116
2009-06-19 10:23:28.823,386.74854,0.92392904
2009-06-19 10:24:08.952,388.585,0.8804518
2009-06-19 10:24:13.418,390.23438,1.0448998
2009-06-19 10:24:49.093,389.3446,0.9778995
2009-06-19 10:24:53.547,387.0579,0.9435813
2009-06-19 10:24:58.012,388.3374,0.9158491
2009-06-19 10:25:02.465,389.9607,0.95804
2009-06-19 10:25:42.606,389.2641,0.96817756
2009-06-19 10:26:13.816,391.28046,1.3893304
2009-06-19 10:30:19.092,388.26657,1.0447888
2009-06-19 10:30:23.546,386.98242,0.9701915
2009-06-19 10:38:29.632,384.47318,0.982233
2009-06-19 10:38:34.085,385.94232,0.9201188
2009-06-19 10:40:56.786,383.63156,1.0218393
